Htno,Subcode,Subname,Internals,Grade,Credits
20B81A05J3,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,20,F,0.0
20B81A05J3,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,24,D,3.0
20B81A1212,R2031121,DATA MINING TECHNIQUES,19,D,3.0
20B81A1222,R2031051,COMPUTER NETWORKS,19,D,3.0
20B81A1223,R2031121,DATA MINING TECHNIQUES,24,D,3.0
20B81A1230,R2031051,COMPUTER NETWORKS,15,A,3.0
20B81A1230,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,15,F,0.0
20B81A1230,R203105A,ARTIFICIAL INTELLIGENCE,16,F,0.0
20B81A1230,R2031121,DATA MINING TECHNIQUES,21,F,0.0
20B81A1230,R203112B,DEVOPS,16,F,0.0
20B81A1234,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,21,F,0.0
20B81A1234,R203105A,ARTIFICIAL INTELLIGENCE,26,D,3.0
20B81A1234,R2031121,DATA MINING TECHNIQUES,24,F,0.0
20B81A1271,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,20,F,0.0
20B81A1271,R203105A,ARTIFICIAL INTELLIGENCE,18,E,3.0
20B81A1271,R2031121,DATA MINING TECHNIQUES,17,F,0.0
20B81A1271,R203112B,DEVOPS,15,F,0.0
20B81A1275,R2031051,COMPUTER NETWORKS,13,D,3.0
20B81A1275,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,19,D,3.0
20B81A1275,R203105A,ARTIFICIAL INTELLIGENCE,20,F,0.0
20B81A1275,R2031121,DATA MINING TECHNIQUES,22,F,0.0
20B81A1275,R203112B,DEVOPS,20,E,3.0
20B81A1277,R203105A,ARTIFICIAL INTELLIGENCE,21,F,0.0
20B81A1277,R2031121,DATA MINING TECHNIQUES,25,D,3.0
20B81A12A7,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,18,F,0.0
20B81A12A8,R203105A,ARTIFICIAL INTELLIGENCE,18,E,3.0
20B81A12B0,R2031051,COMPUTER NETWORKS,14,F,0.0
20B81A12B0,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,11,F,0.0
20B81A12B0,R203105A,ARTIFICIAL INTELLIGENCE,12,E,3.0
20B81A12B0,R2031121,DATA MINING TECHNIQUES,15,F,0.0
20B81A12B0,R203112B,DEVOPS,11,F,0.0
20B81A12B1,R203112B,DEVOPS,20,D,3.0
20B85A0201,R1931024,DIGITAL SIGNAL PROCESSING,18,ABSENT,0.0
20B85A0201,R1931025,MICROPROCESSORS AND MICROCONTROLLERS,21,F,0.0
20B85A0212,R1931023,LINEAR IC APPLICATIONS,14,D,3.0
20B85A0212,R1931024,DIGITAL SIGNAL PROCESSING,19,F,0.0
20B85A0224,R1931023,LINEAR IC APPLICATIONS,15,ABSENT,0.0
20B85A0414,R1931043,DIGITAL COMMUNICATIONS,14,F,0.0
20HK1A0405,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,18,F,0.0
20HK1A0405,R2031043,DIGITAL COMMUNICATIONS,19,C,3.0
20HK1A0406,R2031041,ANALOG ICS AND APPLICATIONS,15,F,0.0
20HK1A0406,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,19,ABSENT,0.0
20HK1A0406,R203105H,DATA BASE MANAGEMENT SYSTEMS,23,F,0.0
20HK1A0409,R2031041,ANALOG ICS AND APPLICATIONS,14,ABSENT,0.0
20HK1A0409,R2031042,ELECTROMAGNETIC WAVES AND TRANSMISSION L,14,F,0.0
20HK1A0409,R2031043,DIGITAL COMMUNICATIONS,16,ABSENT,0.0
20HK1A0409,R2031045,DIGITAL COMMUNICATIONS LAB,5,ABSENT,0.0
20HK1A0409,R203104C,COMPUTER ARCHITECTURE & ORGANIZATION,14,ABSENT,0.0
20HK1A0409,R203105H,DATA BASE MANAGEMENT SYSTEMS,23,ABSENT,0.0
21961A0526,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,16,F,0.0
21961A0526,R2031051,COMPUTER NETWORKS,22,D,3.0
21961A0526,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,22,F,0.0
21961A0526,R2031053,DATA WAREHOUSING AND DATA MINING,26,D,3.0
21961A0526,R2031054,DATA WAREHOUSING AND DATA MINING LAB,13,A+,1.5
21961A0526,R2031055,COMPUTER NETWORKS LAB,13,A,1.5
21961A0526,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21961A0526,R2031058,EMPLOYABILITY SKILLS-I,30,COMPLE,0.0
21961A0526,R2031059,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21961A0526,R203105B,SOFTWARE PROJECT MANAGEMENT,25,C,3.0
21B81A0102,R2031011,STRUCTURAL ANALYSIS,15,D,3.0
21B81A0102,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,21,D,3.0
21B81A0102,R2031013,GEOTECHNICAL ENGINEERING-1,12,D,3.0
21B81A0102,R2031014,LAB SURVEY CAMP (FIELD WORK),11,B,1.5
21B81A0102,R2031015,GEOTECHNICAL ENGINEERING LAB,8,C,1.5
21B81A0102,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0102,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,20,COMPLE,0.0
21B81A0102,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0102,R203101B,REMOTE SENSING AND GIS,17,D,3.0
21B81A0102,R203102F,RENEWABLE ENERGY SOURCES,26,C,3.0
21B81A0103,R2031011,STRUCTURAL ANALYSIS,16,E,3.0
21B81A0103,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,25,C,3.0
21B81A0103,R2031013,GEOTECHNICAL ENGINEERING-1,21,D,3.0
21B81A0103,R2031014,LAB SURVEY CAMP (FIELD WORK),11,B,1.5
21B81A0103,R2031015,GEOTECHNICAL ENGINEERING LAB,9,C,1.5
21B81A0103,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0103,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,24,COMPLE,0.0
21B81A0103,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0103,R203101B,REMOTE SENSING AND GIS,20,D,3.0
21B81A0103,R203102F,RENEWABLE ENERGY SOURCES,21,E,3.0
21B81A0104,R2031011,STRUCTURAL ANALYSIS,19,D,3.0
21B81A0104,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,20,D,3.0
21B81A0104,R2031013,GEOTECHNICAL ENGINEERING-1,20,D,3.0
21B81A0104,R2031014,LAB SURVEY CAMP (FIELD WORK),11,B,1.5
21B81A0104,R2031015,GEOTECHNICAL ENGINEERING LAB,9,B,1.5
21B81A0104,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0104,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,24,COMPLE,0.0
21B81A0104,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0104,R203101B,REMOTE SENSING AND GIS,22,D,3.0
21B81A0104,R203102F,RENEWABLE ENERGY SOURCES,22,F,0.0
21B81A0105,R2031011,STRUCTURAL ANALYSIS,14,E,3.0
21B81A0105,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,21,E,3.0
21B81A0105,R2031013,GEOTECHNICAL ENGINEERING-1,19,D,3.0
21B81A0105,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
21B81A0105,R2031015,GEOTECHNICAL ENGINEERING LAB,13,A,1.5
21B81A0105,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0105,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,22,COMPLE,0.0
21B81A0105,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0105,R203101B,REMOTE SENSING AND GIS,17,D,3.0
21B81A0105,R203102F,RENEWABLE ENERGY SOURCES,25,D,3.0
21B81A0106,R2031011,STRUCTURAL ANALYSIS,15,D,3.0
21B81A0106,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,23,D,3.0
21B81A0106,R2031013,GEOTECHNICAL ENGINEERING-1,18,D,3.0
21B81A0106,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
21B81A0106,R2031015,GEOTECHNICAL ENGINEERING LAB,14,A,1.5
21B81A0106,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0106,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,25,COMPLE,0.0
21B81A0106,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0106,R203101B,REMOTE SENSING AND GIS,21,D,3.0
21B81A0106,R203102F,RENEWABLE ENERGY SOURCES,25,D,3.0
21B81A0107,R2031011,STRUCTURAL ANALYSIS,12,E,3.0
21B81A0107,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,22,B,3.0
21B81A0107,R2031013,GEOTECHNICAL ENGINEERING-1,19,D,3.0
21B81A0107,R2031014,LAB SURVEY CAMP (FIELD WORK),11,B,1.5
21B81A0107,R2031015,GEOTECHNICAL ENGINEERING LAB,12,A,1.5
21B81A0107,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0107,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,23,COMPLE,0.0
21B81A0107,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0107,R203101B,REMOTE SENSING AND GIS,19,D,3.0
21B81A0107,R203102F,RENEWABLE ENERGY SOURCES,19,C,3.0
21B81A0108,R2031011,STRUCTURAL ANALYSIS,16,D,3.0
21B81A0108,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,26,B,3.0
21B81A0108,R2031013,GEOTECHNICAL ENGINEERING-1,19,D,3.0
21B81A0108,R2031014,LAB SURVEY CAMP (FIELD WORK),13,A+,1.5
21B81A0108,R2031015,GEOTECHNICAL ENGINEERING LAB,13,A,1.5
21B81A0108,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0108,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,24,COMPLE,0.0
21B81A0108,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0108,R203101B,REMOTE SENSING AND GIS,22,B,3.0
21B81A0108,R203102F,RENEWABLE ENERGY SOURCES,23,B,3.0
21B81A0110,R2031011,STRUCTURAL ANALYSIS,16,D,3.0
21B81A0110,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,23,C,3.0
21B81A0110,R2031013,GEOTECHNICAL ENGINEERING-1,17,D,3.0
21B81A0110,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
21B81A0110,R2031015,GEOTECHNICAL ENGINEERING LAB,13,A,1.5
21B81A0110,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0110,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,25,COMPLE,0.0
21B81A0110,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A+,1.5
21B81A0110,R203101B,REMOTE SENSING AND GIS,22,C,3.0
21B81A0110,R203102F,RENEWABLE ENERGY SOURCES,20,D,3.0
21B81A0111,R2031011,STRUCTURAL ANALYSIS,12,F,0.0
21B81A0111,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,11,E,3.0
21B81A0111,R2031013,GEOTECHNICAL ENGINEERING-1,14,F,0.0
21B81A0111,R2031014,LAB SURVEY CAMP (FIELD WORK),9,B,1.5
21B81A0111,R2031015,GEOTECHNICAL ENGINEERING LAB,9,C,1.5
21B81A0111,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0111,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,21,COMPLE,0.0
21B81A0111,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0111,R203101B,REMOTE SENSING AND GIS,14,E,3.0
21B81A0111,R203102F,RENEWABLE ENERGY SOURCES,20,E,3.0
21B81A0112,R2031011,STRUCTURAL ANALYSIS,17,D,3.0
21B81A0112,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,26,A+,3.0
21B81A0112,R2031013,GEOTECHNICAL ENGINEERING-1,21,C,3.0
21B81A0112,R2031014,LAB SURVEY CAMP (FIELD WORK),11,A,1.5
21B81A0112,R2031015,GEOTECHNICAL ENGINEERING LAB,15,A,1.5
21B81A0112,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0112,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
21B81A0112,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0112,R203101B,REMOTE SENSING AND GIS,23,B,3.0
21B81A0112,R203102F,RENEWABLE ENERGY SOURCES,27,B,3.0
21B81A0113,R2031011,STRUCTURAL ANALYSIS,15,F,0.0
21B81A0113,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,15,E,3.0
21B81A0113,R2031013,GEOTECHNICAL ENGINEERING-1,18,E,3.0
21B81A0113,R2031014,LAB SURVEY CAMP (FIELD WORK),10,A,1.5
21B81A0113,R2031015,GEOTECHNICAL ENGINEERING LAB,12,B,1.5
21B81A0113,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0113,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,23,COMPLE,0.0
21B81A0113,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0113,R203101B,REMOTE SENSING AND GIS,19,D,3.0
21B81A0113,R203102F,RENEWABLE ENERGY SOURCES,26,D,3.0
21B81A0114,R2031011,STRUCTURAL ANALYSIS,13,E,3.0
21B81A0114,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,20,F,0.0
21B81A0114,R2031013,GEOTECHNICAL ENGINEERING-1,17,D,3.0
21B81A0114,R2031014,LAB SURVEY CAMP (FIELD WORK),10,B,1.5
21B81A0114,R2031015,GEOTECHNICAL ENGINEERING LAB,12,A,1.5
21B81A0114,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0114,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
21B81A0114,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0114,R203101B,REMOTE SENSING AND GIS,21,C,3.0
21B81A0114,R203102F,RENEWABLE ENERGY SOURCES,26,D,3.0
21B81A0115,R2031011,STRUCTURAL ANALYSIS,25,B,3.0
21B81A0115,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,29,A,3.0
21B81A0115,R2031013,GEOTECHNICAL ENGINEERING-1,26,A,3.0
21B81A0115,R2031014,LAB SURVEY CAMP (FIELD WORK),12,A,1.5
21B81A0115,R2031015,GEOTECHNICAL ENGINEERING LAB,15,A+,1.5
21B81A0115,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0115,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,27,COMPLE,0.0
21B81A0115,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A+,1.5
21B81A0115,R203101B,REMOTE SENSING AND GIS,28,B,3.0
21B81A0115,R203102F,RENEWABLE ENERGY SOURCES,29,A,3.0
21B81A0116,R2031011,STRUCTURAL ANALYSIS,18,C,3.0
21B81A0116,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,27,A+,3.0
21B81A0116,R2031013,GEOTECHNICAL ENGINEERING-1,20,C,3.0
21B81A0116,R2031014,LAB SURVEY CAMP (FIELD WORK),12,A,1.5
21B81A0116,R2031015,GEOTECHNICAL ENGINEERING LAB,15,A,1.5
21B81A0116,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0116,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,26,COMPLE,0.0
21B81A0116,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A+,1.5
21B81A0116,R203101B,REMOTE SENSING AND GIS,22,B,3.0
21B81A0116,R203102F,RENEWABLE ENERGY SOURCES,27,B,3.0
21B81A0118,R2031011,STRUCTURAL ANALYSIS,8,F,0.0
21B81A0118,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,11,F,0.0
21B81A0118,R2031013,GEOTECHNICAL ENGINEERING-1,12,F,0.0
21B81A0118,R2031014,LAB SURVEY CAMP (FIELD WORK),9,B,1.5
21B81A0118,R2031015,GEOTECHNICAL ENGINEERING LAB,9,ABSENT,0.0
21B81A0118,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0118,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,21,COMPLE,0.0
21B81A0118,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0118,R203101B,REMOTE SENSING AND GIS,12,F,0.0
21B81A0118,R203102F,RENEWABLE ENERGY SOURCES,15,F,0.0
21B81A0119,R2031011,STRUCTURAL ANALYSIS,15,E,3.0
21B81A0119,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,21,F,0.0
21B81A0119,R2031013,GEOTECHNICAL ENGINEERING-1,16,E,3.0
21B81A0119,R2031014,LAB SURVEY CAMP (FIELD WORK),9,B,1.5
21B81A0119,R2031015,GEOTECHNICAL ENGINEERING LAB,11,B,1.5
21B81A0119,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0119,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,23,COMPLE,0.0
21B81A0119,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0119,R203101B,REMOTE SENSING AND GIS,18,D,3.0
21B81A0119,R203102F,RENEWABLE ENERGY SOURCES,25,E,3.0
21B81A0120,R2031011,STRUCTURAL ANALYSIS,16,C,3.0
21B81A0120,R2031012,DESIGN AND DRAWING OF REINFORCED CONCRET,21,B,3.0
21B81A0120,R2031013,GEOTECHNICAL ENGINEERING-1,23,C,3.0
21B81A0120,R2031014,LAB SURVEY CAMP (FIELD WORK),9,B,1.5
21B81A0120,R2031015,GEOTECHNICAL ENGINEERING LAB,7,C,1.5
21B81A0120,R2031016,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,0,A+,2.0
21B81A0120,R2031017,(AICTE SUGGESTED) PROFESSIONAL ETHICS AN,23,COMPLE,0.0
21B81A0120,R2031018,SUMMER INTERNSHIP 2MONTHS (MANDATORY) AF,0,A,1.5
21B81A0120,R203101B,REMOTE SENSING AND GIS,20,C,3.0
21B81A0120,R203102F,RENEWABLE ENERGY SOURCES,24,D,3.0
21B81A0201,R2031021,POWER SYSTEMS-II,16,D,3.0
21B81A0201,R2031022,POWER ELECTRONICS,29,B,3.0
21B81A0201,R2031023,CONTROL SYSTEMS,26,D,3.0
21B81A0201,R2031024,CONTROL SYSTEMS LAB,13,A,1.5
21B81A0201,R2031025,POWER ELECTRONICS LAB,15,A+,1.5
21B81A0201,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A+,2.0
21B81A0201,R2031027,ENVIRONMENTAL SCIENCE,30,COMPLE,0.0
21B81A0201,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0201,R203102B,UTILIZATION OF ELECTRICAL ENERGY,29,D,3.0
21B81A0201,R203104M,IC APPLICATIONS,25,D,3.0
21B81A0202,R2031021,POWER SYSTEMS-II,15,E,3.0
21B81A0202,R2031022,POWER ELECTRONICS,22,D,3.0
21B81A0202,R2031023,CONTROL SYSTEMS,20,F,0.0
21B81A0202,R2031024,CONTROL SYSTEMS LAB,13,A,1.5
21B81A0202,R2031025,POWER ELECTRONICS LAB,13,A,1.5
21B81A0202,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,B,2.0
21B81A0202,R2031027,ENVIRONMENTAL SCIENCE,28,COMPLE,0.0
21B81A0202,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0202,R203102B,UTILIZATION OF ELECTRICAL ENERGY,20,E,3.0
21B81A0202,R203104M,IC APPLICATIONS,15,E,3.0
21B81A0203,R2031021,POWER SYSTEMS-II,21,B,3.0
21B81A0203,R2031022,POWER ELECTRONICS,21,D,3.0
21B81A0203,R2031023,CONTROL SYSTEMS,21,D,3.0
21B81A0203,R2031024,CONTROL SYSTEMS LAB,13,A,1.5
21B81A0203,R2031025,POWER ELECTRONICS LAB,12,A,1.5
21B81A0203,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A+,2.0
21B81A0203,R2031027,ENVIRONMENTAL SCIENCE,27,COMPLE,0.0
21B81A0203,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0203,R203102B,UTILIZATION OF ELECTRICAL ENERGY,27,C,3.0
21B81A0203,R203104M,IC APPLICATIONS,22,D,3.0
21B81A0205,R2031021,POWER SYSTEMS-II,18,B,3.0
21B81A0205,R2031022,POWER ELECTRONICS,28,C,3.0
21B81A0205,R2031023,CONTROL SYSTEMS,25,C,3.0
21B81A0205,R2031024,CONTROL SYSTEMS LAB,12,A,1.5
21B81A0205,R2031025,POWER ELECTRONICS LAB,12,A,1.5
21B81A0205,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A+,2.0
21B81A0205,R2031027,ENVIRONMENTAL SCIENCE,28,COMPLE,0.0
21B81A0205,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0205,R203102B,UTILIZATION OF ELECTRICAL ENERGY,28,B,3.0
21B81A0205,R203104M,IC APPLICATIONS,26,C,3.0
21B81A0205,R203105M,DATABASE MANAGEMENT SYSTEMS (INTEGRATED,28,D,3.0
21B81A0205,R203105ML,DATABASE MANAGEMENT SYSTEMS LAB (INTEGRA,13,A+,1.0
21B81A0206,R2031021,POWER SYSTEMS-II,16,E,3.0
21B81A0206,R2031022,POWER ELECTRONICS,22,F,0.0
21B81A0206,R2031023,CONTROL SYSTEMS,21,D,3.0
21B81A0206,R2031024,CONTROL SYSTEMS LAB,9,D,1.5
21B81A0206,R2031025,POWER ELECTRONICS LAB,12,B,1.5
21B81A0206,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A,2.0
21B81A0206,R2031027,ENVIRONMENTAL SCIENCE,27,COMPLE,0.0
21B81A0206,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0206,R203102B,UTILIZATION OF ELECTRICAL ENERGY,25,F,0.0
21B81A0206,R203104M,IC APPLICATIONS,26,F,0.0
21B81A0207,R2031021,POWER SYSTEMS-II,22,D,3.0
21B81A0207,R2031022,POWER ELECTRONICS,28,B,3.0
21B81A0207,R2031023,CONTROL SYSTEMS,26,B,3.0
21B81A0207,R2031024,CONTROL SYSTEMS LAB,14,A,1.5
21B81A0207,R2031025,POWER ELECTRONICS LAB,14,A+,1.5
21B81A0207,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A+,2.0
21B81A0207,R2031027,ENVIRONMENTAL SCIENCE,28,COMPLE,0.0
21B81A0207,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0207,R203102B,UTILIZATION OF ELECTRICAL ENERGY,27,D,3.0
21B81A0207,R203104M,IC APPLICATIONS,26,B,3.0
21B81A0208,R2031021,POWER SYSTEMS-II,22,A,3.0
21B81A0208,R2031022,POWER ELECTRONICS,28,B,3.0
21B81A0208,R2031023,CONTROL SYSTEMS,27,C,3.0
21B81A0208,R2031024,CONTROL SYSTEMS LAB,12,A,1.5
21B81A0208,R2031025,POWER ELECTRONICS LAB,15,A+,1.5
21B81A0208,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A+,2.0
21B81A0208,R2031027,ENVIRONMENTAL SCIENCE,30,COMPLE,0.0
21B81A0208,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0208,R203102B,UTILIZATION OF ELECTRICAL ENERGY,30,B,3.0
21B81A0208,R203104M,IC APPLICATIONS,29,C,3.0
21B81A0209,R2031021,POWER SYSTEMS-II,26,A,3.0
21B81A0209,R2031022,POWER ELECTRONICS,28,C,3.0
21B81A0209,R2031023,CONTROL SYSTEMS,27,B,3.0
21B81A0209,R2031024,CONTROL SYSTEMS LAB,12,A,1.5
21B81A0209,R2031025,POWER ELECTRONICS LAB,15,A+,1.5
21B81A0209,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A,2.0
21B81A0209,R2031027,ENVIRONMENTAL SCIENCE,30,COMPLE,0.0
21B81A0209,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0209,R203102B,UTILIZATION OF ELECTRICAL ENERGY,29,B,3.0
21B81A0209,R203104M,IC APPLICATIONS,26,C,3.0
21B81A0209,R203105M,DATABASE MANAGEMENT SYSTEMS (INTEGRATED,30,C,3.0
21B81A0209,R203105ML,DATABASE MANAGEMENT SYSTEMS LAB (INTEGRA,13,A+,1.0
21B81A0210,R2031021,POWER SYSTEMS-II,22,D,3.0
21B81A0210,R2031022,POWER ELECTRONICS,28,B,3.0
21B81A0210,R2031023,CONTROL SYSTEMS,24,D,3.0
21B81A0210,R2031024,CONTROL SYSTEMS LAB,13,A,1.5
21B81A0210,R2031025,POWER ELECTRONICS LAB,14,A,1.5
21B81A0210,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A,2.0
21B81A0210,R2031027,ENVIRONMENTAL SCIENCE,28,COMPLE,0.0
21B81A0210,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0210,R203102B,UTILIZATION OF ELECTRICAL ENERGY,29,B,3.0
21B81A0210,R203104M,IC APPLICATIONS,27,C,3.0
21B81A0211,R2031021,POWER SYSTEMS-II,25,C,3.0
21B81A0211,R2031022,POWER ELECTRONICS,28,A,3.0
21B81A0211,R2031023,CONTROL SYSTEMS,26,B,3.0
21B81A0211,R2031024,CONTROL SYSTEMS LAB,13,A,1.5
21B81A0211,R2031025,POWER ELECTRONICS LAB,15,A+,1.5
21B81A0211,R2031026,SOFT SKILL COURSE:EMPLOYABILITY SKILLS,0,A+,2.0
21B81A0211,R2031027,ENVIRONMENTAL SCIENCE,30,COMPLE,0.0
21B81A0211,R2031028,SUMMER INTERNSHIP 2 MONTHS (MANDATORY) A,0,A+,1.5
21B81A0211,R203102B,UTILIZATION OF ELECTRICAL ENERGY,29,B,3.0
21B81A0211,R203104M,IC APPLICATIONS,29,A,3.0
21B81A0212,R2031021,POWER SYSTEMS-II,14,D,3.0
21B81A0212,R2031022,POWER ELECTRONICS,24,D,3.0
21B81A0212,R2031023,CONTROL SYSTEMS,21,E,3.0
21B81A0212,R2031024,CONTROL SYSTEMS LAB,12,A,1.5
21B81A0212,R2031025,POWER ELECTRONICS LAB,11,A,1.5
